,originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalCredits,titleType,canHaveEpisodes,numRegions,countryOfOrigin,genres,ratingNum,numGenres,criticReviewsRatio,awardsAndNominations,hasVideos,moreCountriesOfOrigin
15803,Amigomío,"(7, 8]",1994,4.7535901911063645,3.784189633918261,0.6931471805599453,4.174387269895637,movie,False,1.0986122886681098,"['AR', 'DE']",['Drama'],8,1,1.0,True,False,True
15804,Stan's Return,"(7, 8]",1985,3.4339872044851463,6.439350371100098,0.6931471805599453,4.110873864173311,tvEpisode,False,1.0986122886681098,['US'],"['Comedy', 'Drama']",8,2,0.0,False,False,False
15805,Pastourelle,"(7, 8]",2010,2.8903717578961645,3.4011973816621555,0.6931471805599453,1.3862943611198906,short,False,0.6931471805599453,['US'],['Short'],8,1,0.5,True,False,False
15806,"Run, Rabbit, Run","(8, 9]",1961,3.713572066704308,2.772588722239781,1.9459101490553132,3.784189633918261,tvEpisode,False,0.6931471805599453,['US'],"['Crime', 'Drama']",9,2,0.0,False,False,False
15807,Zinda Laash,"(5, 6]",1967,4.51085950651685,6.285998094508865,2.302585092994046,3.8501476017100584,movie,False,2.4849066497880004,['PK'],"['Crime', 'Drama', 'Horror']",6,3,0.6,False,False,False
15808,New York Race,"(5, 6]",2001,3.273392705380262,2.6390573296152584,0.6931471805599453,1.9459101490553132,videoGame,False,1.0986122886681098,['FR'],['Sci-Fi'],6,1,0.0,False,False,False
15809,Tui xiu tan chang,"(5, 6]",1983,4.624972813284271,1.9459101490553132,0.6931471805599453,3.4965075614664802,movie,False,1.6094379124341003,['HK'],['Crime'],6,1,0.0,False,False,False
15810,The Suspicious Astronomical Observation,"(6, 7]",1999,3.713572066704308,4.382026634673881,0.6931471805599453,2.4849066497880004,tvEpisode,False,0.6931471805599453,['JP'],"['Action', 'Animation', 'Comedy']",7,3,1.0,False,False,False
15811,Return of the Frog,"(6, 7]",1938,4.30406509320417,4.276666119016055,1.3862943611198906,3.4965075614664802,movie,False,1.6094379124341003,['GB'],"['Crime', 'Mystery', 'Thriller']",7,3,0.25,False,False,False
15812,Blind,"(3, 4]",2019,4.51085950651685,7.3031700512368,3.4011973816621555,3.6635616461296463,movie,False,2.0794415416798357,['US'],"['Drama', 'Horror', 'Thriller']",4,3,0.5348837209302325,True,True,False
15813,Tiger's Whip,"(3, 4]",1998,4.51085950651685,2.1972245773362196,0.0,2.302585092994046,movie,False,0.6931471805599453,['SG'],"['Comedy', 'Romance']",4,2,0.5,False,False,False
15814,The Zombie Diaries,"(3, 4]",2006,4.454347296253507,8.491875383431948,2.0794415416798357,4.718498871295094,movie,False,2.5649493574615367,['GB'],"['Horror', 'Sci-Fi']",4,2,0.32989690721649484,False,False,False
15815,Nagasaki,"(8, 9]",1995,4.465908118654584,2.4849066497880004,0.6931471805599453,0.6931471805599453,tvMovie,False,0.6931471805599453,"['FR', 'CA']",['Documentary'],9,1,0.0,False,False,True
15816,"Crosby, Columbo, and Vallee","(5, 6]",1932,2.0794415416798357,5.332718793265369,0.6931471805599453,2.4849066497880004,short,False,1.3862943611198906,['US'],"['Animation', 'Comedy', 'Family']",6,3,0.0,False,False,False
15817,Tutti per uno botte per tutti,"(4, 5]",1973,4.477336814478207,4.836281906951478,2.995732273553991,4.219507705176107,movie,False,2.772588722239781,"['ES', 'IT', 'XWG']","['Comedy', 'Western']",5,2,0.5714285714285714,False,False,True
15818,Der Traum des Eroberers,"(8, 9]",1964,4.812184355372417,2.772588722239781,0.0,3.970291913552122,tvMovie,False,0.6931471805599453,['XWG'],['Drama'],9,1,0.0,False,False,False
15819,Pobocník jeho výsosti,"(6, 7]",1933,4.51085950651685,4.02535169073515,0.6931471805599453,3.828641396489095,movie,False,1.9459101490553132,['CSHH'],['Comedy'],7,1,0.0,False,False,False
15820,Sink or Swim: Part 2,"(8, 9]",2014,3.713572066704308,4.248495242049359,0.0,4.406719247264253,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Comedy', 'Crime']",9,3,0.0,False,False,False
15821,C'est arrivé à Paris,"(5, 6]",1952,4.51085950651685,2.833213344056216,1.0986122886681098,3.6635616461296463,movie,False,1.3862943611198906,['FR'],['Comedy'],6,1,0.0,False,False,False
15822,A Devil with Women,"(6, 7]",1930,4.174387269895637,4.574710978503383,1.791759469228055,3.4965075614664802,movie,False,2.302585092994046,['US'],['Adventure'],7,1,0.6666666666666666,False,False,False
15823,Connected,"(7, 8]",2007,3.4657359027997265,2.8903717578961645,0.6931471805599453,3.6375861597263857,tvSeries,True,0.6931471805599453,['US'],['Comedy'],8,1,0.0,False,False,False
15824,The Delray Misunderstood: The Legend of Big Lenny,"(7, 8]",2018,2.5649493574615367,3.1354942159291497,1.3862943611198906,2.772588722239781,short,False,0.6931471805599453,['US'],"['Reality-TV', 'Short']",8,2,0.0,False,False,False
15825,Love Is a Many Splintered Thing,"(8, 9]",1994,3.4339872044851463,3.784189633918261,0.6931471805599453,4.04305126783455,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],9,1,0.0,False,False,False
15826,Red and Blue's Battle,"(8, 9]",1996,3.713572066704308,2.5649493574615367,1.791759469228055,2.6390573296152584,tvEpisode,False,0.6931471805599453,['JP'],"['Action', 'Adventure', 'Comedy']",9,3,0.0,False,False,False
15827,De ontmaagding van Eva van End,"(6, 7]",2012,4.59511985013459,6.853299093186078,1.6094379124341003,4.290459441148391,movie,False,2.5649493574615367,['NL'],['Drama'],7,1,0.9,True,True,False
15828,Schön kann jeder!,"(6, 7]",2014,3.970291913552122,2.6390573296152584,0.6931471805599453,1.9459101490553132,movie,False,0.6931471805599453,['DE'],['Documentary'],7,1,0.0,False,False,False
15829,Brecht vs. Pabst,"(6, 7]",2007,3.912023005428146,2.772588722239781,0.6931471805599453,3.828641396489095,video,False,1.0986122886681098,['US'],['Documentary'],7,1,0.0,False,False,False
15830,Emil,"(9, 10]",2015,4.51085950651685,1.9459101490553132,0.6931471805599453,3.58351893845611,movie,False,0.6931471805599453,['BR'],['Drama'],10,1,0.0,False,False,False
15831,"Odazivam Ti se, Boze","(9, 10]",1996,4.3694478524670215,4.7535901911063645,0.6931471805599453,1.791759469228055,movie,False,1.6094379124341003,['BA'],['Documentary'],10,1,0.0,False,False,False
15832,Les gants blancs du diable,"(4, 5]",1973,4.51085950651685,3.912023005428146,0.6931471805599453,3.4011973816621555,movie,False,1.3862943611198906,['FR'],"['Crime', 'Drama']",5,2,0.0,False,False,False
15833,Treasure,"(6, 7]",2021,2.5649493574615367,2.6390573296152584,2.0794415416798357,3.7612001156935624,short,False,0.6931471805599453,['AU'],"['Drama', 'Short']",7,2,0.0,False,False,False
15834,The Hole Truth,"(7, 8]",2015,3.784189633918261,4.430816798843313,0.6931471805599453,4.454347296253507,tvEpisode,False,0.6931471805599453,['US'],"['Documentary', 'Reality-TV']",8,2,0.0,False,False,False
15835,The Unforgiven,"(7, 8]",1994,3.713572066704308,2.8903717578961645,0.6931471805599453,3.332204510175204,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Family', 'Music']",8,3,0.0,False,False,False
15836,The Zombie Awakes,"(6, 7]",1993,3.713572066704308,3.295836866004329,0.6931471805599453,4.564348191467836,tvEpisode,False,0.6931471805599453,['GB'],"['Animation', 'Comedy', 'Family']",7,3,1.0,False,False,False
15837,"Onna banzai, Amazonesu!","(5, 6]",1983,3.1354942159291497,2.1972245773362196,0.0,0.6931471805599453,tvEpisode,False,0.6931471805599453,['JP'],"['Adventure', 'Animation', 'Comedy']",6,3,0.0,False,False,False
15838,Words Seller,"(9, 10]",1977,3.4011973816621555,2.0794415416798357,2.3978952727983707,2.6390573296152584,tvEpisode,False,0.6931471805599453,['KW'],['Comedy'],10,1,0.0,False,False,False
15839,Very Important Person,"(6, 7]",1961,4.59511985013459,6.444131256700441,3.258096538021482,4.634728988229636,movie,False,2.8903717578961645,['GB'],"['Comedy', 'War']",7,2,0.16666666666666666,False,False,False
15840,Corazón de...,"(3, 4]",1997,3.4657359027997265,5.204006687076795,1.6094379124341003,6.92461239604856,tvSeries,True,0.6931471805599453,['ES'],['News'],4,1,0.0,True,False,False
15841,Mother Trucker: The Diana Kilmury Story,"(6, 7]",1996,4.499809670330265,4.219507705176107,0.6931471805599453,5.176149732573829,tvMovie,False,1.9459101490553132,"['US', 'CA']",['Drama'],7,1,0.6666666666666666,True,False,True
15842,The Great Hospital Mystery,"(6, 7]",1937,4.07753744390572,4.406719247264253,1.791759469228055,3.9318256327243257,movie,False,1.0986122886681098,['US'],"['Comedy', 'Crime', 'Drama']",7,3,0.0,False,False,False
15843,Heart and Souls,"(6, 7]",1993,4.653960350157523,9.863394458969683,4.976733742420574,6.0014148779611505,movie,False,3.258096538021482,['US'],"['Comedy', 'Drama', 'Fantasy']",7,3,0.2230769230769231,True,True,False
15844,Switched at Birth,"(5, 6]",1999,4.499809670330265,6.295266001439646,1.0986122886681098,4.727387818712341,tvMovie,False,2.3978952727983707,['US'],['Drama'],6,1,0.3333333333333333,False,True,False
15845,I Am Not a Freak,"(5, 6]",1987,3.713572066704308,4.02535169073515,1.3862943611198906,4.2626798770413155,tvMovie,False,1.0986122886681098,['US'],"['Biography', 'Documentary', 'Drama']",6,3,0.0,False,False,False
15846,Le collectionneur,"(5, 6]",2017,3.258096538021482,1.9459101490553132,0.6931471805599453,2.9444389791664403,short,False,0.6931471805599453,['FR'],['Short'],6,1,0.0,True,False,False
15847,Dance Macabre,"(5, 6]",1980,2.1972245773362196,2.4849066497880004,0.0,2.4849066497880004,short,False,0.6931471805599453,['US'],"['Animation', 'Horror', 'Short']",6,3,0.0,False,False,False
15848,They Don't Want Sex as Much as We Do,"(6, 7]",1999,3.091042453358316,3.58351893845611,0.6931471805599453,4.290459441148391,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Talk-Show']",7,2,0.0,False,False,False
15849,The Paul Joseph Watson Channel,"(6, 7]",2011,3.4657359027997265,4.406719247264253,3.2188758248682006,1.9459101490553132,tvSeries,True,0.6931471805599453,['GB'],['News'],7,1,0.0,False,False,False
15850,Le complexe du kangourou,"(5, 6]",1986,4.465908118654584,4.941642422609304,1.0986122886681098,3.828641396489095,movie,False,1.9459101490553132,['FR'],"['Comedy', 'Romance']",6,2,0.6666666666666666,False,False,False
15851,Digging Up Dirt,"(6, 7]",2006,1.9459101490553132,2.0794415416798357,0.0,2.3978952727983707,short,False,0.6931471805599453,['US'],"['Horror', 'Short']",7,2,0.0,False,False,False
15852,Hammer,"(5, 6]",1972,4.532599493153256,6.641182169740591,3.912023005428146,4.174387269895637,movie,False,2.6390573296152584,['US'],"['Action', 'Crime', 'Drama']",6,3,0.6842105263157895,False,True,False
15853,Bobo,"(3, 4]",1991,4.23410650459726,3.295836866004329,0.6931471805599453,3.258096538021482,movie,False,1.3862943611198906,['AM'],['Documentary'],4,1,0.0,False,False,False
15854,Shantae,"(6, 7]",2002,3.273392705380262,4.736198448394496,2.8903717578961645,3.367295829986474,videoGame,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Comedy']",7,3,0.0,False,False,False
15855,Background,"(6, 7]",1953,4.430816798843313,4.127134385045092,1.3862943611198906,3.9512437185814275,movie,False,1.6094379124341003,['GB'],['Drama'],7,1,0.0,False,False,False
15856,Next Payday,"(7, 8]",2015,4.875197323201151,2.302585092994046,0.6931471805599453,3.9889840465642745,movie,False,1.0986122886681098,['BB'],['Comedy'],8,1,0.0,False,False,False
15857,Closure,"(9, 10]",1997,4.5217885770490405,6.836259277277067,2.8903717578961645,4.418840607796598,video,False,1.0986122886681098,['US'],"['Documentary', 'Music']",10,2,0.07692307692307693,False,False,False
15858,American Gospel: Christ Alone,"(8, 9]",2018,4.941642422609304,6.980075940561763,2.1972245773362196,5.4510384535657,movie,False,1.791759469228055,['US'],['Documentary'],9,1,0.011111111111111112,False,True,False
15859,Football World Manager 2000,"(8, 9]",1999,3.273392705380262,3.7612001156935624,0.6931471805599453,1.0986122886681098,videoGame,False,0.6931471805599453,['US'],['Sport'],9,1,0.0,False,False,False
15860,Un uomo da bruciare,"(6, 7]",1962,4.51085950651685,5.3230099791384085,2.0794415416798357,4.04305126783455,movie,False,2.6390573296152584,['IT'],['Drama'],7,1,0.0,True,False,False
15861,Part 3,"(8, 9]",2021,2.70805020110221,5.455321115357702,0.6931471805599453,3.6635616461296463,tvEpisode,False,0.6931471805599453,['ES'],"['Drama', 'Short']",9,2,0.0,False,False,False
15862,Vincent Who?,"(7, 8]",2009,3.713572066704308,3.4965075614664802,0.6931471805599453,3.912023005428146,short,False,0.6931471805599453,['US'],"['Crime', 'Documentary', 'Short']",8,3,0.5,False,False,False
15863,Cool Ganesha,"(5, 6]",2013,4.51085950651685,2.1972245773362196,0.0,2.8903717578961645,movie,False,0.6931471805599453,['IN'],['Drama'],6,1,0.0,False,True,False
15864,Richard Pryor,"(5, 6]",2003,4.795790545596741,3.1780538303479458,0.0,3.1780538303479458,tvEpisode,False,0.6931471805599453,['US'],"['Biography', 'Documentary']",6,2,0.0,False,False,False
15865,C'Mon Midffîld!,"(9, 10]",1988,3.4657359027997265,3.1780538303479458,0.0,2.0794415416798357,tvSeries,True,0.6931471805599453,['GB'],['Comedy'],10,1,0.0,False,False,False
15866,Canton River Scene,"(3, 4]",1898,2.5649493574615367,3.4011973816621555,0.0,1.0986122886681098,short,False,0.6931471805599453,['US'],"['Documentary', 'Short']",4,2,0.0,False,False,False
15867,Vi bor her,"(5, 6]",2018,2.6390573296152584,2.0794415416798357,0.6931471805599453,2.6390573296152584,short,False,0.6931471805599453,['NO'],"['Comedy', 'Short']",6,2,0.0,False,False,False
15868,Brass Knuckles,"(8, 9]",2019,2.5649493574615367,2.3978952727983707,1.791759469228055,3.258096538021482,short,False,0.6931471805599453,['US'],"['Horror', 'Short']",9,2,0.0,True,False,False
15869,Dead,"(5, 6]",2020,4.51085950651685,6.118097198041348,2.6390573296152584,4.0943445622221,movie,False,2.302585092994046,['NZ'],"['Comedy', 'Horror', 'Romance']",6,3,0.5428571428571428,False,True,False
15870,The Swinger,"(5, 6]",1999,1.3862943611198906,2.0794415416798357,0.6931471805599453,1.3862943611198906,short,False,0.6931471805599453,['US'],['Short'],6,1,0.0,True,False,False
15871,Builders,"(5, 6]",1942,2.1972245773362196,2.772588722239781,0.6931471805599453,1.6094379124341003,short,False,0.6931471805599453,['GB'],"['Documentary', 'Short']",6,2,0.0,False,False,False
15872,The Gay Bride,"(6, 7]",1934,4.394449154672439,6.502790045915623,2.772588722239781,4.110873864173311,movie,False,2.3978952727983707,['US'],['Comedy'],7,1,0.22727272727272727,False,False,False
15873,Happy You and Merry Me,"(5, 6]",1936,2.0794415416798357,5.393627546352362,1.3862943611198906,2.833213344056216,short,False,0.6931471805599453,['US'],"['Animation', 'Comedy', 'Family']",6,3,0.0,False,False,False
15874,An SNL Valentine,"(5, 6]",2015,4.110873864173311,3.091042453358316,0.6931471805599453,4.0943445622221,tvSpecial,False,0.6931471805599453,['US'],['Comedy'],6,1,0.0,False,False,False
15875,The Farmer's Daughter,"(7, 8]",1947,4.584967478670572,7.9976631270201,2.6390573296152584,4.59511985013459,movie,False,3.4339872044851463,['US'],"['Comedy', 'Drama', 'Romance']",8,3,0.29310344827586204,True,True,False
15876,I Am Syd Stone,"(7, 8]",2020,3.4657359027997265,6.218600119691729,2.5649493574615367,3.912023005428146,tvSeries,True,2.5649493574615367,['CA'],['Drama'],8,1,0.4444444444444444,True,True,False
15877,The Making of Madagascar 2,"(5, 6]",2008,4.465908118654584,2.70805020110221,0.0,1.6094379124341003,tvMovie,False,0.6931471805599453,['US'],['Documentary'],6,1,0.0,False,False,False
15878,The Last Days of Tacheles,"(5, 6]",2014,4.51085950651685,4.1588830833596715,1.3862943611198906,2.833213344056216,movie,False,0.6931471805599453,"['DE', 'TR', 'IT']","['Documentary', 'Drama']",6,2,0.0,True,False,True
15879,The Long Rifles,"(7, 8]",1957,3.713572066704308,3.091042453358316,0.6931471805599453,3.4339872044851463,tvEpisode,False,0.6931471805599453,"['US', 'CA']","['Adventure', 'Drama', 'Western']",8,3,0.0,False,False,True
15880,Made in USA,"(6, 7]",1966,4.51085950651685,8.452334619067742,4.290459441148391,3.8918202981106265,movie,False,3.044522437723423,['FR'],"['Comedy', 'Crime', 'Mystery']",7,3,0.6463414634146342,False,True,False
15881,Less Than a Bowl of Bean,"(7, 8]",2014,2.1972245773362196,2.0794415416798357,0.0,3.9318256327243257,short,False,0.6931471805599453,['HU'],"['Short', 'Western']",8,2,0.0,False,False,False
15882,"Elmer, the Great","(6, 7]",1933,4.290459441148391,6.450470422144176,1.3862943611198906,3.9512437185814275,movie,False,1.9459101490553132,['US'],"['Comedy', 'Family', 'Romance']",7,3,0.25925925925925924,False,False,False
15883,Ban wo tong hang,"(6, 7]",1994,4.442651256490317,3.295836866004329,1.791759469228055,3.6375861597263857,movie,False,1.6094379124341003,['HK'],['Drama'],7,1,0.0,True,False,False
15884,Samanta: Má ou Santa,"(7, 8]",2021,1.9459101490553132,2.302585092994046,2.302585092994046,2.995732273553991,short,False,0.6931471805599453,['PT'],['Short'],8,1,0.0,False,False,False
15885,Marry the Girl,"(4, 5]",1937,4.23410650459726,5.099866427824199,2.70805020110221,4.143134726391533,movie,False,1.3862943611198906,['US'],"['Comedy', 'Romance']",5,2,0.0,False,False,False
15886,Black Diamond Express,"(5, 6]",1896,0.6931471805599453,5.846438775057725,1.0986122886681098,1.9459101490553132,short,False,1.6094379124341003,['US'],"['Documentary', 'Short']",6,2,0.0,False,False,False
15887,Trey Parker & Matt Stone,"(6, 7]",2011,3.713572066704308,3.4011973816621555,0.0,3.9512437185814275,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'News', 'Talk-Show']",7,3,0.0,False,False,False
15888,Mythic,"(6, 7]",2015,3.044522437723423,2.6390573296152584,2.1972245773362196,3.258096538021482,short,False,0.6931471805599453,['US'],"['Fantasy', 'Short']",7,2,0.0,False,False,False
15889,Daniel Craig vs James Bond,"(8, 9]",2020,1.0986122886681098,5.2574953720277815,2.9444389791664403,4.07753744390572,short,False,1.0986122886681098,"['GB', 'IT']","['Action', 'Adventure', 'Comedy']",9,3,0.0,False,False,True
15890,Playmates,"(5, 6]",1941,4.574710978503383,5.8998973535824915,1.9459101490553132,4.189654742026425,movie,False,2.3978952727983707,['US'],"['Comedy', 'Music']",6,2,0.20833333333333334,False,False,False
15891,Le dossier 51,"(7, 8]",1978,4.6913478822291435,6.957497370876951,3.044522437723423,4.382026634673881,movie,False,2.5649493574615367,"['FR', 'XWG']","['Crime', 'Drama']",8,2,0.35714285714285715,True,False,True
15892,The Poet & Peasant,"(5, 6]",1945,2.5649493574615367,5.2832037287379885,2.0794415416798357,2.833213344056216,short,False,1.6094379124341003,['US'],"['Animation', 'Comedy', 'Family']",6,3,0.0,True,False,False
15893,La gran mentira del rock'n'roll,"(7, 8]",2002,4.110873864173311,2.3978952727983707,0.6931471805599453,2.4849066497880004,video,False,0.6931471805599453,['ES'],"['Comedy', 'Musical']",8,2,0.0,False,False,False
15894,Docent,"(6, 7]",2023,3.4657359027997265,4.709530201312334,3.5553480614894135,4.59511985013459,tvSeries,True,1.0986122886681098,['CZ'],['Crime'],7,1,1.0,True,False,False
15895,Art School Confidential,"(6, 7]",2006,4.634728988229636,9.788357245282496,4.127134385045092,5.7745515455444085,movie,False,3.091042453358316,['US'],"['Comedy', 'Drama', 'Romance']",7,3,0.37280701754385964,False,True,False
